Day(100.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
26736 48.28750000000001 38.775000000000006 0.8500000000000002 12.2875
26760 48.28750000000001 38.775000000000006 0.8500000000000002 12.2875
26784 48.28750000000001 38.7625 0.8624999999999999 12.2875
26808 48.28750000000001 38.7625 0.8624999999999999 12.2875
26832 48.275000000000006 38.7625 0.8624999999999999 12.3
26856 48.275000000000006 38.7625 0.8624999999999999 12.3
26880 48.275000000000006 38.7625 0.8624999999999999 12.3
26904 48.275000000000006 38.7625 0.8499999999999999 12.3125
26928 48.262499999999996 38.7625 0.8499999999999999 12.325
26952 48.262499999999996 38.7625 0.8499999999999999 12.325
26976 48.262499999999996 38.7625 0.8499999999999999 12.325
27000 48.262499999999996 38.7625 0.8499999999999999 12.325
27024 48.237500000000004 38.7625 0.8499999999999999 12.349999999999998
27048 48.237500000000004 38.7625 0.8250000000000002 12.375
27072 48.237500000000004 38.7625 0.8250000000000002 12.375
27096 48.237500000000004 38.7625 0.8250000000000002 12.375
27120 48.237500000000004 38.7625 0.8250000000000002 12.375
27144 48.237500000000004 38.7625 0.8250000000000002 12.375
27168 48.237500000000004 38.7625 0.8250000000000002 12.375
27192 48.224999999999994 38.7625 0.8250000000000002 12.3875
27216 48.224999999999994 38.7625 0.8250000000000002 12.3875
27240 48.224999999999994 38.7625 0.8250000000000002 12.3875
27264 48.212500000000006 38.7625 0.8250000000000002 12.4
27288 48.212500000000006 38.7625 0.8250000000000002 12.4
27312 48.212500000000006 38.7625 0.8250000000000002 12.4
27336 48.212500000000006 38.7625 0.8250000000000002 12.4
27360 48.212500000000006 38.7625 0.8250000000000002 12.4
27384 48.212500000000006 38.7625 0.8250000000000002 12.4
27408 48.212500000000006 38.7625 0.8250000000000002 12.4
27432 48.212500000000006 38.7625 0.8250000000000002 12.4
27456 48.212500000000006 38.7625 0.8250000000000002 12.4
27480 48.212500000000006 38.7625 0.8250000000000002 12.4
27504 48.2 38.7625 0.8250000000000002 12.4125
27528 48.2 38.7625 0.8250000000000002 12.4125
27552 48.2 38.7625 0.8250000000000002 12.4125
27576 48.18750000000001 38.7625 0.8125000000000002 12.437500000000002
27600 48.18750000000001 38.7625 0.8125000000000002 12.437500000000002
27624 48.18750000000001 38.7625 0.8125000000000002 12.437500000000002
27648 48.18750000000001 38.7625 0.8125000000000002 12.437500000000002
27672 48.18750000000001 38.7625 0.8125000000000002 12.437500000000002
27696 48.175000000000004 38.7625 0.8125000000000002 12.45
27720 48.175000000000004 38.7625 0.8125000000000002 12.45
27744 48.175000000000004 38.7625 0.8125000000000002 12.45
27768 48.18749999999999 38.7625 0.8000000000000002 12.45
27792 48.18749999999999 38.7625 0.8000000000000002 12.45
27816 48.18749999999999 38.7625 0.8000000000000002 12.45
27840 48.18749999999999 38.7625 0.8000000000000002 12.45
27864 48.18749999999999 38.7625 0.7875000000000002 12.462500000000002
27888 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
27912 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
27936 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
27960 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
27984 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
28008 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
28032 48.18749999999999 38.7625 0.7750000000000001 12.474999999999998
28056 48.175000000000004 38.7625 0.7625000000000002 12.499999999999996
28080 48.175000000000004 38.7625 0.7625000000000002 12.499999999999996
28104 48.1625 38.75 0.7750000000000001 12.5125
28128 48.1625 38.75 0.7750000000000001 12.5125
28152 48.1625 38.75 0.7750000000000001 12.5125
28176 48.1625 38.75 0.7750000000000001 12.5125
28200 48.1625 38.75 0.7625000000000002 12.525
28224 48.1625 38.75 0.7625000000000002 12.525
28248 48.1625 38.75 0.7625000000000002 12.525
28272 48.1625 38.75 0.7500000000000001 12.537499999999998
28296 48.1625 38.75 0.7500000000000001 12.537499999999998
28320 48.1625 38.75 0.7500000000000001 12.537499999999998
28344 48.1625 38.75 0.7500000000000001 12.537499999999998
28368 48.1625 38.75 0.7500000000000001 12.537499999999998
28392 48.1625 38.75 0.7375000000000002 12.55
28416 48.1625 38.75 0.7375000000000002 12.55
28440 48.1625 38.75 0.7250000000000001 12.562499999999998
28464 48.1625 38.75 0.7250000000000001 12.562499999999998
28488 48.1625 38.75 0.7250000000000001 12.562499999999998
28512 48.1625 38.75 0.7250000000000001 12.562499999999998
28536 48.1625 38.75 0.7250000000000001 12.562499999999998
28560 48.1625 38.75 0.7250000000000001 12.562499999999998
28584 48.1625 38.75 0.7125000000000001 12.574999999999998
28608 48.1625 38.75 0.7125000000000001 12.574999999999998
28632 48.1625 38.75 0.7125000000000001 12.574999999999998
28656 48.1625 38.75 0.7125000000000001 12.574999999999998
28680 48.1625 38.75 0.7125000000000001 12.574999999999998
28704 48.1625 38.75 0.7125000000000001 12.574999999999998
28728 48.14999999999999 38.75 0.7125000000000001 12.587499999999999
28752 48.14999999999999 38.75 0.7125000000000001 12.587499999999999
28776 48.14999999999999 38.75 0.7000000000000001 12.599999999999998
28800 48.14999999999999 38.75 0.7000000000000001 12.599999999999998
28824 48.14999999999999 38.75 0.7000000000000001 12.599999999999998
28848 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28872 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28896 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28920 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28944 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28968 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
28992 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29016 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29040 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29064 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29088 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29112 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29136 48.14999999999999 38.75 0.6875000000000001 12.612499999999999
29160 48.14999999999999 38.75 0.675 12.625
29184 48.14999999999999 38.75 0.675 12.625
29208 48.14999999999999 38.75 0.6625000000000001 12.6375
29232 48.14999999999999 38.75 0.65 12.65
29256 48.14999999999999 38.75 0.6250000000000001 12.675
29280 48.1375 38.75 0.6250000000000001 12.687500000000002
29304 48.1375 38.75 0.6125 12.7
29328 48.1375 38.75 0.6125 12.7
29352 48.1375 38.75 0.6125 12.7
29376 48.1375 38.75 0.6125 12.7
29400 48.1375 38.75 0.6125 12.7
29424 48.1375 38.75 0.6125 12.7
29448 48.1375 38.75 0.6125 12.7
29472 48.1375 38.75 0.6125 12.7
29496 48.1375 38.75 0.6125 12.7
29520 48.1375 38.75 0.6125 12.7
29544 48.125 38.75 0.6125 12.712499999999999
29568 48.125 38.75 0.6125 12.712499999999999
29592 48.125 38.75 0.6125 12.712499999999999
29616 48.125 38.75 0.6125 12.712499999999999
29640 48.125 38.75 0.6125 12.712499999999999
29664 48.11249999999999 38.75 0.6125 12.725
29688 48.11249999999999 38.75 0.6 12.737499999999999
29712 48.0875 38.75 0.6 12.7625
29736 48.0875 38.75 0.6 12.7625
29760 48.0875 38.75 0.6 12.7625
29784 48.0875 38.75 0.6 12.7625
29808 48.0875 38.75 0.5875 12.774999999999997
29832 48.07499999999999 38.75 0.575 12.799999999999997
29856 48.07499999999999 38.75 0.575 12.799999999999997
29880 48.0625 38.75 0.575 12.812499999999998
29904 48.0625 38.75 0.575 12.812499999999998
29928 48.0625 38.75 0.575 12.812499999999998
29952 48.0625 38.75 0.575 12.812499999999998
29976 48.0625 38.75 0.575 12.812499999999998

Day(90.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
0 0.0 0.0 0.0 0.0
24 57.688888888888876 31.7 10.844444444444443 0.011111111111111112
48 55.8 33.46666666666667 10.944444444444446 0.03333333333333333
72 54.29999999999999 34.766666666666666 11.133333333333333 0.044444444444444446
96 53.36666666666666 35.611111111111114 11.177777777777779 0.08888888888888889
120 52.36666666666668 36.44444444444444 11.300000000000002 0.13333333333333336
144 51.27777777777778 37.4 11.38888888888889 0.17777777777777778
168 50.17777777777778 38.37777777777778 11.466666666666665 0.2222222222222222
192 49.84444444444445 38.67777777777778 11.466666666666665 0.2555555555555556
216 49.52222222222222 38.955555555555556 11.433333333333334 0.3333333333333333
240 49.28888888888889 39.15555555555555 11.41111111111111 0.3888888888888889
264 49.022222222222226 39.41111111111111 11.377777777777778 0.4333333333333333
288 48.86666666666667 39.49999999999999 11.411111111111111 0.46666666666666673
312 48.588888888888896 39.7 11.444444444444443 0.5111111111111112
336 48.32222222222223 39.900000000000006 11.455555555555556 0.5666666666666667
360 48.06666666666668 40.12222222222223 11.422222222222222 0.6333333333333334
384 47.93333333333333 40.25555555555555 11.41111111111111 0.6444444444444445
408 47.87777777777779 40.300000000000004 11.377777777777778 0.6888888888888889
432 47.82222222222223 40.33333333333333 11.355555555555556 0.7333333333333333
456 47.77777777777777 40.35555555555555 11.366666666666667 0.7444444444444446
480 47.61111111111111 40.5 11.344444444444443 0.7888888888888888
504 47.39999999999999 40.64444444444445 11.344444444444443 0.8555555555555556
528 47.3 40.733333333333334 11.32222222222222 0.8888888888888887
552 47.22222222222222 40.74444444444445 11.366666666666665 0.911111111111111
576 47.16666666666667 40.800000000000004 11.333333333333332 0.9444444444444443
600 47.111111111111114 40.833333333333336 11.322222222222223 0.9777777777777777
624 47.07777777777778 40.86666666666667 11.28888888888889 1.011111111111111
648 46.95555555555556 40.97777777777779 11.27777777777778 1.0333333333333332
672 46.72222222222223 41.18888888888888 11.27777777777778 1.0555555555555556
696 46.65555555555555 41.233333333333334 11.288888888888888 1.0666666666666667
720 46.58888888888889 41.266666666666666 11.31111111111111 1.077777777777778
744 46.511111111111106 41.333333333333336 11.233333333333336 1.1666666666666667
768 46.43333333333332 41.400000000000006 11.233333333333333 1.1777777777777778
792 46.399999999999984 41.43333333333333 11.211111111111112 1.2
816 46.355555555555554 41.45555555555555 11.2 1.2333333333333334
840 46.25555555555555 41.54444444444444 11.166666666666666 1.2777777777777777
864 46.211111111111116 41.56666666666666 11.188888888888888 1.2777777777777777
888 46.13333333333333 41.644444444444446 11.155555555555557 1.3111111111111111
912 46.077777777777776 41.699999999999996 11.144444444444442 1.3222222222222222
936 46.04444444444445 41.699999999999996 11.133333333333333 1.3666666666666665
960 46.03333333333334 41.66666666666667 11.111111111111112 1.4333333333333331
984 45.93333333333334 41.766666666666666 11.100000000000001 1.4444444444444444
1008 45.855555555555554 41.833333333333336 11.066666666666666 1.4888888888888887
1032 45.81111111111112 41.87777777777778 11.055555555555555 1.4999999999999996
1056 45.78888888888889 41.900000000000006 10.955555555555556 1.6
1080 45.755555555555546 41.922222222222224 10.944444444444443 1.6222222222222222
1104 45.72222222222222 41.93333333333334 10.966666666666667 1.6222222222222222
1128 45.72222222222222 41.922222222222224 10.955555555555556 1.6444444444444446
1152 45.64444444444444 41.98888888888889 10.955555555555556 1.6555555555555552
1176 45.55555555555556 42.06666666666667 10.955555555555554 1.6666666666666667
1200 45.544444444444444 42.06666666666667 10.922222222222224 1.7111111111111112
1224 45.477777777777774 42.12222222222223 10.933333333333335 1.7111111111111112
1248 45.477777777777774 42.12222222222223 10.877777777777778 1.7666666666666668
1272 45.44444444444444 42.133333333333326 10.866666666666665 1.7999999999999998
1296 45.43333333333333 42.133333333333326 10.844444444444443 1.8333333333333333
1320 45.38888888888889 42.16666666666667 10.822222222222223 1.866666666666667
1344 45.33333333333333 42.2 10.78888888888889 1.9222222222222225
1368 45.33333333333333 42.18888888888889 10.744444444444445 1.9777777777777776
1392 45.300000000000004 42.222222222222236 10.711111111111112 2.0111111111111115
1416 45.26666666666667 42.22222222222222 10.677777777777777 2.077777777777778
1440 45.233333333333334 42.244444444444454 10.666666666666666 2.1000000000000005
1464 45.233333333333334 42.244444444444454 10.611111111111109 2.155555555555556
1488 45.22222222222222 42.244444444444454 10.588888888888889 2.188888888888889
1512 45.22222222222222 42.244444444444454 10.566666666666666 2.2111111111111117
1536 45.20000000000001 42.25555555555556 10.555555555555554 2.2333333333333334
1560 45.20000000000001 42.25555555555556 10.511111111111111 2.2777777777777777
1584 45.144444444444446 42.27777777777778 10.522222222222222 2.3
1608 45.111111111111114 42.300000000000004 10.500000000000002 2.333333333333333
1632 45.088888888888896 42.31111111111111 10.466666666666665 2.3777777777777778
1656 45.044444444444444 42.34444444444445 10.444444444444445 2.411111111111111
1680 45.022222222222226 42.34444444444445 10.411111111111111 2.4666666666666663
1704 45.022222222222226 42.34444444444445 10.4 2.477777777777778
1728 45.01111111111111 42.333333333333336 10.366666666666665 2.5333333333333337
1752 45.01111111111111 42.32222222222222 10.344444444444445 2.5666666666666673
1776 44.977777777777774 42.333333333333336 10.344444444444445 2.588888888888889
1800 44.977777777777774 42.333333333333336 10.322222222222221 2.611111111111111
1824 44.96666666666667 42.34444444444445 10.255555555555555 2.677777777777778
1848 44.96666666666667 42.34444444444445 10.233333333333334 2.7
1872 44.933333333333344 42.36666666666666 10.177777777777779 2.7666666666666666
1896 44.933333333333344 42.355555555555554 10.166666666666666 2.788888888888889
1920 44.933333333333344 42.333333333333336 10.177777777777777 2.8000000000000003
1944 44.933333333333344 42.333333333333336 10.166666666666666 2.8111111111111113
1968 44.933333333333344 42.32222222222222 10.133333333333331 2.8555555555555556
1992 44.933333333333344 42.288888888888884 10.155555555555555 2.8666666666666667
2016 44.91111111111111 42.31111111111111 10.133333333333331 2.8888888888888893
2040 44.9 42.266666666666666 10.188888888888888 2.8888888888888893
2064 44.87777777777778 42.27777777777778 10.155555555555555 2.933333333333333
2088 44.866666666666674 42.266666666666666 10.166666666666668 2.9444444444444446
2112 44.866666666666674 42.266666666666666 10.155555555555555 2.9555555555555557
2136 44.866666666666674 42.266666666666666 10.155555555555555 2.9555555555555557
2160 44.85555555555556 42.25555555555556 10.166666666666666 2.966666666666667
2184 44.84444444444445 42.244444444444454 10.166666666666668 2.9888888888888894
2208 44.84444444444445 42.22222222222222 10.188888888888888 2.9888888888888894
2232 44.833333333333336 42.22222222222222 10.155555555555559 3.033333333333333
2256 44.81111111111112 42.233333333333334 10.144444444444446 3.055555555555556
2280 44.81111111111112 42.22222222222222 10.122222222222224 3.088888888888889
2304 44.75555555555555 42.25555555555555 10.133333333333335 3.1
2328 44.74444444444444 42.233333333333334 10.144444444444446 3.1222222222222222
2352 44.733333333333334 42.199999999999996 10.188888888888888 3.1222222222222222
2376 44.72222222222222 42.199999999999996 10.188888888888888 3.1333333333333337
2400 44.644444444444446 42.27777777777778 10.155555555555555 3.166666666666666
2424 44.644444444444446 42.266666666666666 10.166666666666666 3.166666666666666
2448 44.63333333333333 42.23333333333333 10.166666666666668 3.2111111111111112
2472 44.63333333333333 42.23333333333333 10.144444444444446 3.233333333333334
2496 44.62222222222223 42.222222222222214 10.111111111111112 3.288888888888889
2520 44.6 42.24444444444444 10.07777777777778 3.3222222222222224
2544 44.58888888888889 42.24444444444444 10.066666666666665 3.344444444444445
2568 44.58888888888889 42.22222222222222 10.055555555555555 3.377777777777778
2592 44.58888888888889 42.2 10.07777777777778 3.377777777777778
2616 44.58888888888889 42.18888888888889 10.066666666666665 3.4000000000000004
2640 44.56666666666667 42.18888888888889 10.066666666666668 3.4222222222222225
2664 44.55555555555556 42.18888888888889 10.055555555555555 3.444444444444445
2688 44.511111111111106 42.222222222222214 10.055555555555555 3.4555555555555553
2712 44.511111111111106 42.16666666666667 10.11111111111111 3.4555555555555553
2736 44.5 42.17777777777778 10.07777777777778 3.4888888888888894
2760 44.5 42.17777777777778 10.055555555555555 3.5111111111111106
2784 44.5 42.17777777777778 10.033333333333335 3.5333333333333337
2808 44.48888888888889 42.17777777777778 10.033333333333335 3.5444444444444443
2832 44.48888888888889 42.16666666666667 10.033333333333335 3.5555555555555554
2856 44.477777777777774 42.16666666666667 10.022222222222222 3.5777777777777784
2880 44.45555555555556 42.18888888888889 10.0 3.5999999999999996
2904 44.45555555555556 42.17777777777778 10.0 3.6111111111111107
2928 44.45555555555556 42.15555555555556 10.011111111111111 3.6222222222222227
2952 44.45555555555556 42.14444444444444 10.011111111111111 3.633333333333333
2976 44.45555555555556 42.133333333333326 10.011111111111111 3.644444444444445
3000 44.44444444444445 42.13333333333334 9.988888888888889 3.6777777777777776
3024 44.44444444444445 42.12222222222223 9.966666666666667 3.711111111111111
3048 44.43333333333334 42.12222222222223 9.92222222222222 3.7666666666666666
3072 44.43333333333334 42.11111111111111 9.92222222222222 3.7777777777777777
3096 44.39999999999999 42.12222222222223 9.944444444444445 3.7777777777777777
3120 44.388888888888886 42.1 9.977777777777778 3.7777777777777777
3144 44.37777777777778 42.1 9.933333333333334 3.833333333333334
3168 44.37777777777778 42.1 9.911111111111111 3.8555555555555556
3192 44.37777777777778 42.07777777777778 9.922222222222222 3.8666666666666667
3216 44.37777777777778 42.07777777777778 9.922222222222222 3.8666666666666667
3240 44.37777777777778 42.06666666666667 9.922222222222222 3.8777777777777787
3264 44.37777777777778 42.06666666666667 9.9 3.9
3288 44.37777777777778 42.06666666666667 9.877777777777776 3.922222222222223
3312 44.37777777777778 42.05555555555556 9.877777777777776 3.933333333333334
3336 44.37777777777778 42.02222222222222 9.911111111111111 3.933333333333334
3360 44.37777777777778 42.011111111111106 9.911111111111111 3.944444444444444
3384 44.37777777777778 41.966666666666676 9.9 4.0
3408 44.34444444444445 41.98888888888889 9.88888888888889 4.022222222222223
3432 44.34444444444445 41.98888888888889 9.88888888888889 4.022222222222223
3456 44.34444444444445 41.98888888888889 9.866666666666667 4.044444444444445
3480 44.333333333333336 41.98888888888889 9.833333333333334 4.0888888888888895
3504 44.333333333333336 41.977777777777774 9.788888888888888 4.144444444444444
3528 44.32222222222222 41.94444444444444 9.81111111111111 4.166666666666667
3552 44.32222222222222 41.93333333333334 9.8 4.188888888888888
3576 44.32222222222222 41.93333333333334 9.777777777777779 4.211111111111111
3600 44.31111111111111 41.94444444444444 9.755555555555555 4.233333333333333
3624 44.31111111111111 41.94444444444444 9.722222222222223 4.2666666666666675
3648 44.31111111111111 41.922222222222224 9.700000000000001 4.311111111111112
3672 44.31111111111111 41.91111111111112 9.677777777777777 4.344444444444444
3696 44.31111111111111 41.900000000000006 9.677777777777777 4.355555555555555
3720 44.3 41.88888888888889 9.655555555555555 4.3999999999999995
3744 44.3 41.87777777777778 9.633333333333335 4.433333333333333
3768 44.277777777777786 41.855555555555554 9.655555555555557 4.455555555555556
3792 44.25555555555555 41.86666666666666 9.644444444444444 4.477777777777778
3816 44.25555555555555 41.86666666666666 9.6 4.522222222222222
3840 44.24444444444444 41.877777777777766 9.6 4.522222222222222
3864 44.23333333333333 41.88888888888888 9.58888888888889 4.533333333333333
3888 44.23333333333333 41.86666666666666 9.566666666666666 4.577777777777778
3912 44.23333333333333 41.82222222222222 9.588888888888889 4.6000000000000005
3936 44.2 41.833333333333336 9.611111111111112 4.6000000000000005
3960 44.18888888888889 41.84444444444444 9.58888888888889 4.622222222222222
3984 44.18888888888889 41.833333333333336 9.588888888888889 4.633333333333333
4008 44.177777777777784 41.84444444444445 9.577777777777778 4.644444444444444
4032 44.15555555555556 41.855555555555554 9.577777777777778 4.655555555555556
4056 44.12222222222223 41.86666666666666 9.577777777777778 4.677777777777778
4080 44.111111111111114 41.86666666666666 9.555555555555557 4.711111111111112
4104 44.111111111111114 41.84444444444444 9.566666666666668 4.722222222222223
4128 44.1 41.84444444444444 9.566666666666668 4.733333333333334
4152 44.07777777777778 41.85555555555556 9.52222222222222 4.788888888888889
4176 44.05555555555556 41.87777777777778 9.52222222222222 4.788888888888889
4200 44.03333333333334 41.82222222222222 9.533333333333333 4.855555555555555
4224 44.03333333333334 41.81111111111111 9.47777777777778 4.922222222222221
4248 44.03333333333334 41.81111111111111 9.466666666666669 4.933333333333333
4272 44.03333333333334 41.81111111111111 9.422222222222224 4.977777777777777
4296 44.01111111111112 41.83333333333333 9.4 5.0
4320 44.01111111111112 41.81111111111111 9.38888888888889 5.033333333333332
4344 44.00000000000001 41.82222222222222 9.37777777777778 5.044444444444444
4368 43.98888888888889 41.82222222222222 9.37777777777778 5.055555555555555
4392 43.98888888888889 41.81111111111111 9.377777777777778 5.066666666666667
4416 43.98888888888889 41.788888888888884 9.4 5.066666666666667
4440 43.955555555555556 41.82222222222222 9.388888888888888 5.0777777777777775
4464 43.955555555555556 41.78888888888889 9.422222222222224 5.0777777777777775
4488 43.955555555555556 41.78888888888889 9.422222222222224 5.0777777777777775
4512 43.888888888888886 41.855555555555554 9.41111111111111 5.088888888888889
4536 43.888888888888886 41.84444444444444 9.422222222222224 5.088888888888889
4560 43.833333333333336 41.855555555555554 9.466666666666667 5.088888888888889
4584 43.81111111111111 41.82222222222222 9.522222222222222 5.088888888888889
4608 43.75555555555556 41.855555555555554 9.544444444444444 5.088888888888889
4632 43.75555555555556 41.855555555555554 9.533333333333333 5.1000000000000005
4656 43.75555555555556 41.855555555555554 9.522222222222222 5.111111111111111
4680 43.74444444444444 41.855555555555554 9.533333333333333 5.111111111111111
4704 43.74444444444444 41.83333333333333 9.533333333333335 5.133333333333333
4728 43.755555555555546 41.82222222222222 9.522222222222224 5.144444444444445
4752 43.76666666666666 41.8 9.522222222222222 5.155555555555556
4776 43.78888888888888 41.8 9.5 5.155555555555556
4800 43.8111111111111 41.8 9.455555555555557 5.177777777777778
4824 43.855555555555554 41.788888888888884 9.422222222222224 5.177777777777778
4848 43.89999999999999 41.788888888888884 9.377777777777776 5.177777777777778
4872 43.87777777777778 41.77777777777778 9.400000000000002 5.188888888888889
4896 43.88888888888889 41.77777777777778 9.366666666666665 5.21111111111111
4920 43.91111111111111 41.78888888888889 9.322222222222223 5.222222222222222
4944 43.91111111111111 41.766666666666666 9.344444444444445 5.222222222222222
4968 43.97777777777779 41.766666666666666 9.266666666666666 5.2333333333333325
4992 44.03333333333334 41.766666666666666 9.211111111111112 5.2333333333333325
5016 44.04444444444445 41.75555555555556 9.2 5.2444444444444445
5040 44.077777777777776 41.78888888888889 9.133333333333333 5.2444444444444445
5064 44.15555555555556 41.78888888888889 9.044444444444444 5.2555555555555555
5088 44.2 41.78888888888889 8.977777777777778 5.277777777777778
5112 44.24444444444444 41.78888888888889 8.922222222222222 5.28888888888889
5136 44.31111111111111 41.800000000000004 8.822222222222223 5.311111111111113
5160 44.35555555555556 41.77777777777778 8.799999999999999 5.311111111111113
5184 44.36666666666667 41.77777777777777 8.755555555555555 5.344444444444445
5208 44.46666666666667 41.76666666666667 8.666666666666668 5.344444444444445
5232 44.51111111111111 41.75555555555556 8.633333333333335 5.344444444444445
5256 44.55555555555556 41.744444444444454 8.588888888888889 5.355555555555556
5280 44.62222222222223 41.72222222222223 8.533333333333333 5.366666666666667
5304 44.7 41.72222222222223 8.455555555555556 5.366666666666667
5328 44.74444444444445 41.72222222222223 8.399999999999999 5.377777777777778
5352 44.86666666666667 41.71111111111111 8.277777777777777 5.388888888888889
5376 44.86666666666667 41.699999999999996 8.277777777777777 5.4
5400 44.95555555555555 41.68888888888888 8.188888888888886 5.411111111111112
5424 45.0 41.71111111111111 8.11111111111111 5.4222222222222225
5448 45.10000000000001 41.71111111111111 8.0 5.4333333333333345
5472 45.12222222222221 41.74444444444444 7.933333333333334 5.444444444444445
5496 45.17777777777777 41.75555555555556 7.855555555555556 5.455555555555556
5520 45.24444444444444 41.75555555555556 7.788888888888887 5.455555555555556
5544 45.34444444444444 41.75555555555556 7.677777777777778 5.466666666666666
5568 45.38888888888889 41.73333333333333 7.644444444444442 5.477777777777778
5592 45.4 41.73333333333333 7.61111111111111 5.500000000000001
5616 45.45555555555555 41.73333333333333 7.5444444444444425 5.511111111111111
5640 45.60000000000001 41.72222222222223 7.3999999999999995 5.522222222222221
5664 45.62222222222222 41.72222222222223 7.377777777777779 5.522222222222221
5688 45.72222222222222 41.699999999999996 7.277777777777778 5.544444444444445
5712 45.84444444444444 41.71111111111111 7.144444444444445 5.544444444444445
5736 45.84444444444444 41.699999999999996 7.155555555555557 5.544444444444445
5760 45.922222222222224 41.699999999999996 7.055555555555556 5.566666666666666
5784 46.0 41.71111111111111 6.966666666666667 5.566666666666666
5808 46.011111111111106 41.67777777777778 6.977777777777779 5.577777777777778
5832 46.077777777777776 41.699999999999996 6.888888888888889 5.577777777777778
5856 46.13333333333334 41.699999999999996 6.833333333333333 5.577777777777778
5880 46.22222222222223 41.71111111111111 6.722222222222221 5.5888888888888895
5904 46.288888888888884 41.72222222222223 6.644444444444445 5.5888888888888895
5928 46.37777777777778 41.71111111111111 6.566666666666668 5.5888888888888895
5952 46.4 41.699999999999996 6.5555555555555545 5.5888888888888895
5976 46.444444444444436 41.66666666666667 6.544444444444444 5.5888888888888895
6000 46.52222222222223 41.66666666666667 6.466666666666668 5.5888888888888895
6024 46.62222222222222 41.66666666666667 6.366666666666666 5.5888888888888895
6048 46.722222222222214 41.67777777777778 6.244444444444445 5.6000000000000005
6072 46.83333333333333 41.65555555555556 6.155555555555555 5.6000000000000005
6096 46.9 41.644444444444446 6.0888888888888895 5.611111111111111
6120 47.08888888888889 41.62222222222221 5.922222222222223 5.611111111111111
6144 47.03333333333333 41.67777777777778 5.900000000000001 5.633333333333333
6168 47.13333333333334 41.68888888888888 5.78888888888889 5.633333333333333
6192 47.17777777777778 41.67777777777778 5.7444444444444445 5.644444444444444
6216 47.28888888888889 41.66666666666667 5.644444444444444 5.644444444444444
6240 47.300000000000004 41.644444444444446 5.655555555555555 5.644444444444444
6264 47.39999999999999 41.62222222222223 5.577777777777778 5.644444444444444
6288 47.5 41.611111111111114 5.488888888888889 5.644444444444444
6312 47.58888888888889 41.611111111111114 5.4 5.644444444444444
6336 47.633333333333326 41.611111111111114 5.355555555555556 5.644444444444444
6360 47.777777777777786 41.58888888888889 5.222222222222221 5.655555555555556
6384 47.81111111111112 41.58888888888889 5.188888888888889 5.655555555555556
6408 47.888888888888886 41.577777777777776 5.111111111111111 5.666666666666666
6432 47.93333333333334 41.577777777777776 5.0666666666666655 5.666666666666666
6456 47.977777777777774 41.58888888888889 5.011111111111111 5.666666666666666
6480 48.011111111111106 41.577777777777776 4.988888888888889 5.666666666666666
6504 48.11111111111111 41.55555555555555 4.9 5.677777777777777
6528 48.13333333333333 41.55555555555555 4.877777777777779 5.677777777777777
6552 48.155555555555566 41.53333333333333 4.877777777777777 5.677777777777777
6576 48.17777777777778 41.53333333333333 4.855555555555556 5.677777777777777
6600 48.25555555555556 41.53333333333333 4.777777777777778 5.677777777777777
6624 48.29999999999999 41.51111111111111 4.733333333333333 5.699999999999999
6648 48.3111111111111 41.49999999999999 4.711111111111112 5.722222222222221
6672 48.355555555555554 41.52222222222222 4.644444444444444 5.722222222222221
6696 48.37777777777778 41.52222222222222 4.611111111111111 5.733333333333333
6720 48.37777777777778 41.52222222222222 4.6 5.7444444444444445
6744 48.411111111111104 41.52222222222222 4.566666666666666 5.7444444444444445
6768 48.43333333333334 41.488888888888894 4.544444444444444 5.777777777777778
6792 48.47777777777777 41.47777777777778 4.5 5.788888888888888
6816 48.5 41.46666666666666 4.477777777777778 5.800000000000001
6840 48.5 41.43333333333333 4.511111111111111 5.800000000000001
6864 48.522222222222226 41.43333333333333 4.466666666666667 5.822222222222222
6888 48.53333333333333 41.422222222222224 4.466666666666667 5.822222222222222
6912 48.56666666666668 41.422222222222224 4.4222222222222225 5.833333333333333
6936 48.56666666666668 41.422222222222224 4.4222222222222225 5.833333333333333
6960 48.63333333333333 41.41111111111111 4.355555555555555 5.844444444444444
6984 48.66666666666667 41.38888888888889 4.344444444444444 5.844444444444444
