Geometry,Business,Rent Mean,Rent Str,Fam S D,Mat Woo D,Vil Code,Water,Women,Rent Min,Owner,Mat M D,Household,Empty,Tot Units,Busi C,Serv H,Rooms,Fam Up D,Mat Ir D,Elect D,Date,Service,Mat M,Busi P,Elect,Fam C,Mat Br,Pop D,Fam Sp D,No Info,Child D,Fam C D,Serv Edu,Toilet,Pop,Families,Child,Mat Woo,Sheet N,Busi S,Fam P,Women D,Structure,Pop R,Fam Up,Mat Ir,Rent Max,Fam P D,Str Code,Mat Br D,Serv O,Fam S,Fam Sp,latitude,longitude
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30875756,36.77292455
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308674274,36.77293608
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30876717,36.77299374
0,4,3000,12000,0,0,KIA,4,0,3000,0,0,0,0,7,1,0,4,0,0,0.57,0,3,0,1,4,0,4,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,1,0,0,0,3000,0,KIAS1S1S0,1,0,0,0,-1.308717839,36.77306742
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308789593,36.77288611
0,0,1550,3100,0.889,0,KIA,0,1,500,0,1,2,0,2,0,0,2,0,0,0.5,80801,0,2,0,1,1,0,7,0,0,0.286,0.111,0,0,14,9,4,0,1,0,0,0.071,39,14,0,0,2600,0,KIAS1S39S8,0,0,8,0,-1.308819064,36.77279193
0,0,750,2250,0.667,0,KIA,0,1,500,0,0,3,0,3,0,0,3,0,1,0.67,80802,0,0,0,2,1,0,2.333,0,0,0.429,0.333,0,0,7,3,3,0,1,0,0,0.143,66,7,0,3,1000,0,KIAS1S66S8,0,0,2,0,-1.308674274,36.77245879
0,0,500,1500,0.5,0,KIA,0,1,500,0,1,2,0,2,0,0,3,0,0,0,80802,0,3,0,0,0,0,3.5,0.5,0,0.714,0,0,0,9,2,5,0,1,0,0,0.143,106,7,0,0,500,0,KIAS1S106S,0,0,1,1,-1.308726168,36.77240433
0,0,925,7400,0.3,0,KIA,0,8,850,0,1,8,0,8,0,0,8,0,0,0,80802,0,8,0,0,7,0,4.125,0,0,0.485,0.7,0,0,33,10,16,0,1,0,0,0.242,104,33,0,0,1000,0,KIAS1S104S,0,0,3,0,-1.308776139,36.77245174
0,0,800,1600,1,0,KIA,0,0,800,0,1,1,0,2,0,0,2,0,0,0,80802,1,2,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,0,96,3,0,0,800,0,KIAS1S96S8,0,1,3,0,-1.308951361,36.77198485
0,0,650,5200,0.4,0,KIA,0,8,500,4,1,8,0,8,0,0,8,0,0,0.75,80802,0,8,0,6,5,0,4.875,0.1,0,0.615,0.5,0,0,39,10,24,0,1,0,0,0.205,57,39,0,0,800,0,KIAS1S57S8,0,0,4,1,-1.309027599,36.77219163
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30883476,36.77233963
0,0,1000,4000,0,0,KIA,0,3,1000,0,1,3,1,4,0,0,4,0,0,0.75,80802,0,3,0,3,3,0,3.667,0,0,0.455,1,0,0,11,3,5,0,1,0,0,0.273,105,11,0,0,1000,0,KIAS1S105S,0,0,0,0,-1.308846292,36.77239152
0,0,600,1800,0.4,0,KIA,0,3,600,0,1,3,0,3,0,0,3,0,0,0,80802,0,3,0,0,3,0,7,0,0,0.619,0.6,0,0,21,5,13,0,1,0,0,0.143,103,21,0,0,600,0,KIAS1S103S,0,0,2,0,-1.308850777,36.77247673
0,0,600,2400,0.333,0,KIA,0,3,500,0,1,4,0,4,0,0,4,0,0,0.25,80802,0,4,0,1,1,0,4.75,0.5,0,0.632,0.167,0,0,17,6,12,0,1,0,0,0.158,55,19,0,0,700,0,KIAS1S55S8,0,0,2,3,-1.308905874,36.77235692
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308977628,36.77240177
0,0,750,3000,0.625,0,KIA,0,4,500,0,1,4,0,4,0,0,4,0,0,0.75,80801,0,4,0,3,2,0,4.75,0.125,0,0.474,0.25,0,0,19,8,9,0,1,0,0,0.211,52,19,0,0,1000,0,KIAS1S52S8,0,0,5,1,-1.308952642,36.77244598
0,0,750,4500,0,0,KIA,0,5,500,0,1,6,0,6,0,0,6,0.167,0,0.33,80801,0,6,0,2,5,0,4,0,0,0.542,0.833,0,0,24,6,13,0,1,0,0,0.208,51,24,1,0,1000,0,KIAS1S51S8,0,0,0,0,-1.308918046,36.77251517
0,0,1000,5000,0.5,0,KIA,0,2,1000,0,1,5,0,5,0,0,5,0,0,0.6,80802,0,4,0,3,2,0,2.4,0.167,0,0.333,0.333,0,0,12,6,4,0,1,0,0,0.167,53,12,0,0,1000,0,KIAS1S53S8,0,0,3,1,-1.30886423,36.7725677
0,0,3000,3000,1,0,KIA,0,1,3000,0,0,1,0,1,0,0,1,0,0,0,20808,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0.5,3,2,0,0,3000,0,KIAS2S3S20,0,0,2,0,-1.308939829,36.77290085
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308946235,36.77283742
0,0,750,5250,0.333,0,KIA,0,2,600,0,1,6,0,6,0,0,7,0.167,0,0.17,80801,0,6,0,1,1,0,2.833,0.333,0,0.588,0.167,0,0,16,6,10,0,1,0,0,0.118,50,17,1,0,900,0,KIAS1S50S8,0,0,2,2,-1.308868715,36.7728387
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308869996,36.77292711
0,1,2350,4700,0,0.333,KIA,0,0,0,0,0.333,0,1,2,1,0,2,0,0.333,0.5,80804,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,71,0,0,1,4700,0,KIAS2S71S8,0,0,0,0,-1.308977628,36.77313868
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308925093,36.77275798
0,0,825,8250,0.308,0,KIA,0,6,400,0,1,10,0,10,0,0,10,0.077,0,0.6,80801,0,10,0,6,6,0,3.3,0.154,0,0.424,0.462,0,0,34,13,14,0,1,0,0,0.182,49,33,1,0,1250,0,KIAS1S49S8,0,0,4,2,-1.308988866,36.77258098
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309081415,36.77257539
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30905771,36.77259604
0,0,1000,4000,0.75,0,KIA,0,0,1000,0,1,4,0,4,0,0,4,0,0,1,0,0,4,0,4,0,0,2.5,0.25,0,0.6,0,0,0,10,4,6,0,2,0,0,0,8,10,0,0,1000,0,KIAS2S8S0,0,0,3,1,-1.309061554,36.77266252
0,1,600,3600,0.5,0,KIA,6,1,600,1,0,6,0,7,1,0,6,0,1,0,20808,0,0,0,0,1,0,1.333,0,0,0.625,0.5,0,0,12,2,5,0,2,0,0,0.125,4,8,0,3,600,0,KIAS2S4S20,0,0,1,0,-1.308996207,36.77278745
0,0,1500,9000,0,0,KIA,0,0,1000,0,1,2,2,4,0,0,6,0.667,0,0.25,20808,0,6,0,1,0,0,1.5,0.333,0,0,0,0,0,2,3,0,0,2,0,0,0,7,3,2,0,2000,0,KIAS2S7S20,0,0,0,1,-1.309030162,36.77272723
0,0,1200,3600,0.667,0,KIA,0,1,1200,0,1,3,0,3,0,0,3,0,0,0,40808,0,3,0,0,1,0,1.333,0,0,0,0.333,0,0,5,3,0,0,0,0,0,0.25,57,4,0,0,1200,0,KIAS0S57S4,0,0,2,0,-1.30907629,36.77286497
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.3090314,36.7729409
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.3089966,36.77302255
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308993004,36.77309034
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308993635,36.77305432
0,0,700,700,0,0,KIA,0,0,700,0,1,1,0,1,0,0,1,1,0,0,20808,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,31,1,1,0,700,0,KIAS2S31S2,0,0,0,0,-1.309083337,36.7728198
0,0,700,1400,0.5,0,KIA,0,0,700,0,1,2,0,2,0,0,2,0.5,0,0,20808,0,2,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,2,0,0,0,32,4,2,0,700,0,KIAS2S32S2,0,0,2,0,-1.309132348,36.77284543
0,0,1200,2400,0,0,KIA,0,2,800,0,1,2,0,2,0,0,2,0,0,0,40808,0,2,0,0,1,0,4.5,0,0,0.778,1,0,0,11,1,7,0,2,0,0,0.222,58,9,0,0,1600,0,KIAS2S58S4,0,0,0,0,-1.309131066,36.77292711
0,0,1750,5250,0.25,0,KIA,0,2,1000,0,1,3,0,3,0,0,3,0.25,0,0.33,20808,0,3,0,1,2,0,4.333,0,0,0.538,0.5,0,0,16,4,7,0,2,0,0,0.154,6,13,1,0,2500,0,KIAS2S6S20,0,0,1,0,-1.309108323,36.77301136
0,0,1650,11550,0.3,0,KIA,0,3,1500,0,1,6,0,6,0,0,7,0.4,0,1,80804,0,6,0,6,1,0,2.667,0.2,0,0.313,0.1,0,0,16,10,5,0,2,0,0,0.188,68,16,4,0,1800,0,KIAS2S68S8,0,0,3,2,-1.309071805,36.77308279
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309107362,36.77277303
0,3,3250,9750,0,0,KIA,0,0,3000,0,0.5,0,0,3,3,0,3,0,0.5,1,80804,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,69,0,0,3,3500,0,KIAS2S69S8,0,0,0,0,-1.309061875,36.77314974
0,2,2250,33750,0.7,0,KIA,0,8,2000,0,0,13,0,15,2,0,15,0.05,1,0.87,80804,0,0,0,13,3,0,2.769,0.1,0,0.361,0.15,0,0,38,20,13,0,2,0,0,0.222,70,36,1,13,2500,0,KIAS2S70S8,0,0,14,2,-1.309148978,36.77314405
0,5,2600,26000,0,0,KIA,2,5,1200,0,0.6,5,0,13,5,0,10,0.167,0.4,0.54,80804,0,6,1,7,4,0,4.8,0.167,3,0.583,0.667,0,0,24,6,14,0,2,0,0,0.208,67,24,1,4,4000,0,KIAS2S67S8,0,0,0,1,-1.30922658,36.77314334
0,0,0,0,0,0,KIA,0,1,0,0,1,4,0,7,0,0,1,0,0,0.14,80804,0,1,0,1,1,0,1.25,0,3,0.6,1,0,0,5,1,3,0,2,0,0,0.2,66,5,0,0,0,0,KIAS2S66S8,0,0,0,0,-1.30923621,36.77305229
0,0,800,8000,0.182,0,KIA,0,4,600,0,1,9,0,9,0,0,10,0.545,0,0.22,80802,0,9,0,2,2,0,2,0.091,0,0.278,0.182,0,0,18,11,5,0,2,0,0,0.222,33,18,6,0,1000,0,KIAS2S33S8,0,0,2,1,-1.309191288,36.77279994
0,0,1000,4000,0.25,0,KIA,0,2,800,1,1,4,0,4,0,0,4,0.25,0,0.5,20808,0,4,0,2,2,0,2,0,0,0.25,0.5,0,0,8,4,2,0,2,0,0,0.25,24,8,1,0,1200,0,KIAS2S24S2,0,0,1,0,-1.309201391,36.77268958
0,1,1000,11000,0.1,0,KIA,0,5,1000,0,0,11,0,13,1,0,11,0.4,1,0,80804,0,0,0,0,3,0,1.818,0.2,1,0.35,0.3,0,0,20,10,7,0,2,0,0,0.25,65,20,4,11,1000,0,KIAS2S65S8,0,0,1,2,-1.309380444,36.77315743
0,0,0,0,0,0,KIA,0,0,0,1,0.5,1,0,2,0,0,2,0,0.5,0.5,80804,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,63,0,0,1,0,0,KIAS2S63S8,0,0,0,0,-1.309317339,36.77301008
0,0,975,5850,0,0,KIA,0,6,450,0,1,5,0,5,0,0,6,0,0,0.6,20808,0,6,0,3,6,0,6,0,0,0.6,1,0,0,23,6,18,0,2,0,0,0.2,26,30,0,0,1500,0,KIAS2S26S2,0,0,0,0,-1.309342645,36.77274132
0,0,900,9900,0.3,0,KIA,0,8,300,1,0.875,8,0,8,0,0,11,0.1,0.125,0.25,20808,0,7,0,2,3,0,4,0.3,0,0.594,0.3,0,0,54,10,19,0,2,0,0,0.25,27,32,1,1,1500,0,KIAS2S27S2,0,0,3,3,-1.309389736,36.77272007
0,0,1950,25350,0.25,0,KIA,0,11,1300,2,1,13,0,13,0,0,13,0,0,0.85,50808,0,13,0,11,9,0,2.538,0,0,0.364,0.75,0,0,38,12,12,0,2,0,0,0.333,10,33,0,0,2600,0,KIAS2S10S5,0,0,3,0,-1.309141477,36.77261896
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309133789,36.77265675
0,0,1500,10500,0.25,0,KIA,0,4,1000,0,1,7,1,8,0,0,7,0,0,0,20808,0,7,0,0,2,0,2.429,0.25,0,0.647,0.5,0,0,19,4,11,0,2,0,0,0.235,14,17,0,0,2000,0,KIAS2S14S2,0,0,1,1,-1.309137633,36.77253951
0,0,0,0,0,0,KIA,0,0,0,0,0,1,0,2,0,0,0,0,0,0,20808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,KIAS2S23S2,0,0,0,0,-1.309201059,36.77261255
0,0,0,0,0,0,KIA,0,0,0,0,0,1,0,2,0,0,1,0,0,0,20808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,KIAS2S22S2,0,0,0,0,-1.309223482,36.77258756
0,0,1950,11700,0.4,0,KIA,0,3,1300,0,1,5,0,5,0,0,6,0,0,1,20808,0,4,0,5,3,0,2,0,0,0.2,0.6,0,0,11,5,2,0,2,0,0,0.3,15,10,0,0,2600,0,KIAS2S15S2,0,0,2,0,-1.309208106,36.7725267
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309114499,36.77240754
0,0,1650,23100,0.4,0,KIA,0,9,1500,0,0.643,14,0,14,0,0,14,0.2,0.357,1,20808,0,9,0,14,6,0,2.214,0,0,0.323,0.4,0,0,39,15,10,0,2,0,0,0.29,16,31,3,5,1800,0,KIAS2S16S2,0,0,6,0,-1.309227966,36.77246584
0,0,1100,4400,0.5,0,KIA,0,3,600,0,1,4,0,4,0,0,4,0,0,0.25,20808,0,4,0,1,0,0,2.75,0.5,0,0.636,0,0,0,12,4,7,0,2,0,0,0.273,19,11,0,0,1600,0,KIAS2S19S2,0,0,2,2,-1.309322144,36.77251837
0,0,1050,16800,0.619,0,KIA,0,8,600,1,1,14,0,14,0,0,16,0.19,0,0.71,80802,0,14,0,10,3,0,2.571,0.048,0,0.333,0.143,0,0,35,21,12,0,2,0,0,0.222,28,36,4,0,1500,0,KIAS2S28S8,0,0,13,1,-1.309432337,36.77264586
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309474621,36.77257347
0,0,750,750,0,0,KIA,0,1,750,0,0,1,0,1,0,0,1,0,0,1,80624,0,0,0,1,1,0,5,0,0,0.6,1,0,0,5,1,3,0,4,0,0,0.2,75,5,0,0,750,0,KIAS4S75S8,0,0,0,0,-1.3094665,36.77283303
0,0,1350,9450,0.429,0,KIA,0,7,1200,0,0.25,8,0,9,0,0,7,0.286,0.75,0.56,40808,0,2,0,5,2,0,1.5,0,1,0.25,0.286,0,0,24,7,3,0,2,0,0,0.583,62,12,2,6,1500,0,KIAS2S62S4,0,0,3,0,-1.309410949,36.77290366
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309378323,36.77305117
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309420966,36.77305493
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309455241,36.77313533
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309434099,36.77316288
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309423528,36.77321765
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309462426,36.77326424
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309492872,36.77325542
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30950265,36.77323976
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309511619,36.77322182
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309446592,36.77306069
0,0,800,8800,1,0,KIA,0,2,800,0,1,10,0,10,0,0,11,0,0,0,80804,0,10,0,0,0,0,1.9,0,0,0.316,0,0,0,20,13,6,0,2,0,0,0.105,72,19,0,0,800,0,KIAS2S72S8,0,0,13,0,-1.309469976,36.77296299
0,0,1000,2000,0.333,0,KIA,0,1,1000,0,0,2,0,2,0,0,2,0,0,1,80624,0,0,0,2,1,0,2.5,0.333,0,0.2,0.333,0,0,5,3,1,0,4,0,0,0.2,68,5,0,0,1000,0,KIAS4S68S8,0,0,1,1,-1.309504572,36.77305781
0,0,1250,6250,0.625,0,KIA,0,6,1000,0,0,5,0,5,0,0,5,0,0,0,80624,0,0,0,0,3,0,5,0,0,0.56,0.375,0,0,25,8,14,0,4,0,0,0.24,69,25,0,0,1500,0,KIAS4S69S8,0,0,5,0,-1.309542051,36.77296459
0,0,800,9600,0.182,0,KIA,0,4,600,0,0,9,0,9,0,0,12,0,0,1,80624,0,0,0,9,3,0,6.778,0.545,0,0.77,0.273,0,0,61,11,47,0,4,0,0,0.066,72,61,0,0,1000,0,KIAS4S72S8,0,0,2,6,-1.309589139,36.77285632
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309510178,36.77317473
0,4,1125,0,0,0,KIA,0,0,2250,0,0,0,0,5,3,0,0,0,0,0.4,230608,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,10,0,0,0,0,0,KIAS4S10S2,0,0,0,0,-1.309554063,36.77325193
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.30958994,36.77329229
0,1,3000,0,0,0,KIA,0,0,3000,0,0,0,0,2,0,0,0,0,0,0.5,230608,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,9,0,0,0,3000,0,KIAS4S9S23,0,0,0,0,-1.309639912,36.77328909
0,0,1100,3300,0,0,KIA,0,3,1000,0,0,3,0,3,0,0,3,0,0,0,80624,0,0,0,0,3,0,5.667,0,0,0.647,1,0,0,17,3,11,0,4,0,0,0.176,64,17,0,0,1200,0,KIAS4S64S8,0,0,0,0,-1.309582573,36.77321637
0,0,1000,2000,1,0,KIA,0,1,1000,0,0,2,0,2,0,0,2,0,0,0,80624,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0.5,63,2,0,0,1000,0,KIAS0S63S8,0,0,2,0,-1.309665859,36.77325705
0,0,1300,2600,1,0,KIA,0,0,1300,0,0,2,0,2,0,0,2,0,0,1,80624,0,0,0,2,0,0,2.5,0,0,0,0,0,0,5,5,0,0,4,0,0,0,62,5,0,0,1300,0,KIAS4S62S8,0,0,5,0,-1.309694689,36.77319683
0,0,900,7200,0.75,0,KIA,0,3,800,0,0,7,1,8,0,0,8,0,0,0,80624,0,0,0,0,2,0,1.571,0,0,0.091,0.25,0,0,11,8,1,0,4,0,0,0.273,65,11,0,0,1000,0,KIAS4S65S8,0,0,6,0,-1.309599515,36.77315732
0,0,1050,11550,0.417,0,KIA,0,6,800,0,0,11,1,12,0,0,11,0,0,0.92,80624,0,0,0,11,6,0,3,0.083,0,0.455,0.5,0,0,32,12,15,0,4,0,0,0.182,61,33,0,0,1300,0,KIAS4S61S8,0,0,5,1,-1.309705259,36.77309945
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309649202,36.77298029
0,0,650,5850,0.5,0,KIA,0,3,500,0,0,7,0,7,0,0,9,0,0,1,80624,0,0,0,7,1,0,2.571,0.333,0,0.611,0.167,0,0,18,6,11,0,4,0,0,0.167,60,18,0,0,800,0,KIAS4S60S8,0,0,3,2,-1.309721596,36.77301608
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309711666,36.77290629
0,0,1500,3000,0.5,0,KIA,0,1,1500,0,0,2,0,2,0,0,2,0,0,1,80624,0,0,0,2,1,0,3.5,0,0,0.571,0.5,0,0,7,2,4,0,4,0,0,0.143,90,7,0,0,1500,0,KIAS4S90S8,0,0,1,0,-1.309759696,36.77293586
0,0,1000,2000,0,0,KIA,0,2,500,0,0,2,1,3,0,0,2,0,0,0,80624,0,0,0,0,0,0,5,1,0,0.8,0,0,0,10,2,8,0,4,0,0,0.2,71,10,0,0,1500,0,KIAS4S71S8,0,0,0,2,-1.309735691,36.77296139
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309714229,36.77284735
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309729925,36.77286913
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.309745301,36.77288963
0,0,1250,3750,0.5,0,KIA,0,2,1000,0,0,3,0,4,0,0,3,0,0,0.75,80624,0,0,0,3,1,0,3.667,0.25,1,0.545,0.25,0,0,11,4,6,0,4,0,0,0.182,74,11,0,0,1500,0,KIAS4S74S8,0,0,2,1,-1.309766932,36.7728453
0,1,0,0,0,0,KIA,0,0,0,0,0,0,0,1,0,0,3,0,0,1,230608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,0,0,0,0,0,KIAS4S8S23,0,0,0,0,-1.309736652,36.77329774
